"","date","probe_name","probe_type","value"
"18321","07/16/2021 21:40:00","B2_T2","Temp",18.5
"18322","07/16/2021 21:40:00","B2_pH2","pH",7.55
"18323","07/16/2021 21:40:00","B1_pH2","pH",7.44
"18324","07/16/2021 21:40:00","B1_T2","Temp",18.5
"18325","07/16/2021 21:40:00","B1_T1","Temp",19.8
"18326","07/16/2021 21:40:00","B1_pH1","pH",7.76
"18327","07/16/2021 21:40:00","B2T1","Temp",19.6
"18328","07/16/2021 21:40:00","B2pH1","pH",8.08
"18329","07/16/2021 21:50:00","B2_T2","Temp",18.6
"18330","07/16/2021 21:50:00","B2_pH2","pH",7.58
"18331","07/16/2021 21:50:00","B1_pH2","pH",7.65
"18332","07/16/2021 21:50:00","B1_T2","Temp",18.5
"18333","07/16/2021 21:50:00","B1_T1","Temp",19.9
"18334","07/16/2021 21:50:00","B1_pH1","pH",7.74
"18335","07/16/2021 21:50:00","B2T1","Temp",19.7
"18336","07/16/2021 21:50:00","B2pH1","pH",8.07
"18337","07/16/2021 22:00:00","B2_T2","Temp",18.6
"18338","07/16/2021 22:00:00","B2_pH2","pH",7.53
"18339","07/16/2021 22:00:00","B1_pH2","pH",7.66
"18340","07/16/2021 22:00:00","B1_T2","Temp",18.6
"18341","07/16/2021 22:00:00","B1_T1","Temp",20
"18342","07/16/2021 22:00:00","B1_pH1","pH",7.7
"18343","07/16/2021 22:00:00","B2T1","Temp",19.7
"18344","07/16/2021 22:00:00","B2pH1","pH",8.07
"18345","07/16/2021 22:10:00","B2_T2","Temp",18.6
"18346","07/16/2021 22:10:00","B2_pH2","pH",7.54
"18347","07/16/2021 22:10:00","B1_pH2","pH",7.37
"18348","07/16/2021 22:10:00","B1_T2","Temp",18.7
"18349","07/16/2021 22:10:00","B1_T1","Temp",20
"18350","07/16/2021 22:10:00","B1_pH1","pH",7.77
"18351","07/16/2021 22:10:00","B2T1","Temp",19.8
"18352","07/16/2021 22:10:00","B2pH1","pH",8.07
"18353","07/16/2021 22:20:00","B2_T2","Temp",18.7
"18354","07/16/2021 22:20:00","B2_pH2","pH",7.56
"18355","07/16/2021 22:20:00","B1_pH2","pH",7.76
"18356","07/16/2021 22:20:00","B1_T2","Temp",18.8
"18357","07/16/2021 22:20:00","B1_T1","Temp",20.2
"18358","07/16/2021 22:20:00","B1_pH1","pH",7.69
"18359","07/16/2021 22:20:00","B2T1","Temp",20
"18360","07/16/2021 22:20:00","B2pH1","pH",8.07
"18361","07/16/2021 22:30:00","B2_T2","Temp",18.7
"18362","07/16/2021 22:30:00","B2_pH2","pH",7.54
"18363","07/16/2021 22:30:00","B1_pH2","pH",7.72
"18364","07/16/2021 22:30:00","B1_T2","Temp",18.9
"18365","07/16/2021 22:30:00","B1_T1","Temp",20.3
"18366","07/16/2021 22:30:00","B1_pH1","pH",7.68
"18367","07/16/2021 22:30:00","B2T1","Temp",20.1
"18368","07/16/2021 22:30:00","B2pH1","pH",8.07
"18369","07/16/2021 22:40:00","B2_T2","Temp",18.8
"18370","07/16/2021 22:40:00","B2_pH2","pH",7.54
"18371","07/16/2021 22:40:00","B1_pH2","pH",7.69
"18372","07/16/2021 22:40:00","B1_T2","Temp",19
"18373","07/16/2021 22:40:00","B1_T1","Temp",20.3
"18374","07/16/2021 22:40:00","B1_pH1","pH",7.76
"18375","07/16/2021 22:40:00","B2T1","Temp",20.1
"18376","07/16/2021 22:40:00","B2pH1","pH",8.06
"18377","07/16/2021 22:50:00","B2_T2","Temp",18.9
"18378","07/16/2021 22:50:00","B2_pH2","pH",7.54
"18379","07/16/2021 22:50:00","B1_pH2","pH",7.59
"18380","07/16/2021 22:50:00","B1_T2","Temp",19
"18381","07/16/2021 22:50:00","B1_T1","Temp",20.4
"18382","07/16/2021 22:50:00","B1_pH1","pH",7.78
"18383","07/16/2021 22:50:00","B2T1","Temp",20.1
"18384","07/16/2021 22:50:00","B2pH1","pH",8.06
"18385","07/16/2021 23:00:00","B2_T2","Temp",18.9
"18386","07/16/2021 23:00:00","B2_pH2","pH",7.54
"18387","07/16/2021 23:00:00","B1_pH2","pH",7.47
"18388","07/16/2021 23:00:00","B1_T2","Temp",19
"18389","07/16/2021 23:00:00","B1_T1","Temp",20.4
"18390","07/16/2021 23:00:00","B1_pH1","pH",7.69
"18391","07/16/2021 23:00:00","B2T1","Temp",20.1
"18392","07/16/2021 23:00:00","B2pH1","pH",8.05
"18393","07/16/2021 23:10:00","B2_T2","Temp",18.9
"18394","07/16/2021 23:10:00","B2_pH2","pH",7.56
"18395","07/16/2021 23:10:00","B1_pH2","pH",7.51
"18396","07/16/2021 23:10:00","B1_T2","Temp",19
"18397","07/16/2021 23:10:00","B1_T1","Temp",20.4
"18398","07/16/2021 23:10:00","B1_pH1","pH",7.68
"18399","07/16/2021 23:10:00","B2T1","Temp",20.1
"18400","07/16/2021 23:10:00","B2pH1","pH",8.04
"18401","07/16/2021 23:20:00","B2_T2","Temp",19
"18402","07/16/2021 23:20:00","B2_pH2","pH",7.54
"18403","07/16/2021 23:20:00","B1_pH2","pH",7.72
"18404","07/16/2021 23:20:00","B1_T2","Temp",19
"18405","07/16/2021 23:20:00","B1_T1","Temp",20.4
"18406","07/16/2021 23:20:00","B1_pH1","pH",7.75
"18407","07/16/2021 23:20:00","B2T1","Temp",20.2
"18408","07/16/2021 23:20:00","B2pH1","pH",8.04
"18409","07/16/2021 23:30:00","B2_T2","Temp",19
"18410","07/16/2021 23:30:00","B2_pH2","pH",7.54
"18411","07/16/2021 23:30:00","B1_pH2","pH",7.65
"18412","07/16/2021 23:30:00","B1_T2","Temp",19
"18413","07/16/2021 23:30:00","B1_T1","Temp",20.5
"18414","07/16/2021 23:30:00","B1_pH1","pH",7.76
"18415","07/16/2021 23:30:00","B2T1","Temp",20.2
"18416","07/16/2021 23:30:00","B2pH1","pH",8.03
"18417","07/16/2021 23:40:00","B2_T2","Temp",19
"18418","07/16/2021 23:40:00","B2_pH2","pH",7.54
"18419","07/16/2021 23:40:00","B1_pH2","pH",7.56
"18420","07/16/2021 23:40:00","B1_T2","Temp",19.1
"18421","07/16/2021 23:40:00","B1_T1","Temp",20.5
"18422","07/16/2021 23:40:00","B1_pH1","pH",7.68
"18423","07/16/2021 23:40:00","B2T1","Temp",20.2
"18424","07/16/2021 23:40:00","B2pH1","pH",8.02
"18425","07/16/2021 23:50:00","B2_T2","Temp",19
"18426","07/16/2021 23:50:00","B2_pH2","pH",7.55
"18427","07/16/2021 23:50:00","B1_pH2","pH",7.44
"18428","07/16/2021 23:50:00","B1_T2","Temp",19.1
"18429","07/16/2021 23:50:00","B1_T1","Temp",20.5
"18430","07/16/2021 23:50:00","B1_pH1","pH",7.66
"18431","07/16/2021 23:50:00","B2T1","Temp",20.3
"18432","07/16/2021 23:50:00","B2pH1","pH",8.02
"18433","07/17/2021 00:00:00","B2_T2","Temp",19
"18434","07/17/2021 00:00:00","B2_pH2","pH",7.58
"18435","07/17/2021 00:00:00","B1_pH2","pH",7.7
"18436","07/17/2021 00:00:00","B1_T2","Temp",19.1
"18437","07/17/2021 00:00:00","B1_T1","Temp",20.6
"18438","07/17/2021 00:00:00","B1_pH1","pH",7.72
"18439","07/17/2021 00:00:00","B2T1","Temp",20.3
"18440","07/17/2021 00:00:00","B2pH1","pH",8.02
"18441","07/17/2021 00:10:00","B2_T2","Temp",19.1
"18442","07/17/2021 00:10:00","B2_pH2","pH",7.54
"18443","07/17/2021 00:10:00","B1_pH2","pH",7.67
"18444","07/17/2021 00:10:00","B1_T2","Temp",19.2
"18445","07/17/2021 00:10:00","B1_T1","Temp",20.6
"18446","07/17/2021 00:10:00","B1_pH1","pH",7.77
"18447","07/17/2021 00:10:00","B2T1","Temp",20.3
"18448","07/17/2021 00:10:00","B2pH1","pH",8.02
"18449","07/17/2021 00:20:00","B2_T2","Temp",19.1
"18450","07/17/2021 00:20:00","B2_pH2","pH",7.54
"18451","07/17/2021 00:20:00","B1_pH2","pH",7.51
"18452","07/17/2021 00:20:00","B1_T2","Temp",19.2
"18453","07/17/2021 00:20:00","B1_T1","Temp",20.6
"18454","07/17/2021 00:20:00","B1_pH1","pH",7.69
"18455","07/17/2021 00:20:00","B2T1","Temp",20.4
"18456","07/17/2021 00:20:00","B2pH1","pH",8.02
"18457","07/17/2021 00:30:00","B2_T2","Temp",19.1
"18458","07/17/2021 00:30:00","B2_pH2","pH",7.55
"18459","07/17/2021 00:30:00","B1_pH2","pH",7.35
"18460","07/17/2021 00:30:00","B1_T2","Temp",19.2
"18461","07/17/2021 00:30:00","B1_T1","Temp",20.7
"18462","07/17/2021 00:30:00","B1_pH1","pH",7.63
"18463","07/17/2021 00:30:00","B2T1","Temp",20.5
"18464","07/17/2021 00:30:00","B2pH1","pH",8.02
"18465","07/17/2021 00:40:00","B2_T2","Temp",19.1
"18466","07/17/2021 00:40:00","B2_pH2","pH",7.56
"18467","07/17/2021 00:40:00","B1_pH2","pH",7.75
"18468","07/17/2021 00:40:00","B1_T2","Temp",19.3
"18469","07/17/2021 00:40:00","B1_T1","Temp",20.7
"18470","07/17/2021 00:40:00","B1_pH1","pH",7.67
"18471","07/17/2021 00:40:00","B2T1","Temp",20.5
"18472","07/17/2021 00:40:00","B2pH1","pH",8.02
"18473","07/17/2021 00:50:00","B2_T2","Temp",19.1
"18474","07/17/2021 00:50:00","B2_pH2","pH",7.54
"18475","07/17/2021 00:50:00","B1_pH2","pH",7.64
"18476","07/17/2021 00:50:00","B1_T2","Temp",19.3
"18477","07/17/2021 00:50:00","B1_T1","Temp",20.7
"18478","07/17/2021 00:50:00","B1_pH1","pH",7.72
"18479","07/17/2021 00:50:00","B2T1","Temp",20.5
"18480","07/17/2021 00:50:00","B2pH1","pH",8
"18481","07/17/2021 01:00:00","B2_T2","Temp",19.1
"18482","07/17/2021 01:00:00","B2_pH2","pH",7.54
"18483","07/17/2021 01:00:00","B1_pH2","pH",7.49
"18484","07/17/2021 01:00:00","B1_T2","Temp",19.3
"18485","07/17/2021 01:00:00","B1_T1","Temp",20.7
"18486","07/17/2021 01:00:00","B1_pH1","pH",7.77
"18487","07/17/2021 01:00:00","B2T1","Temp",20.5
"18488","07/17/2021 01:00:00","B2pH1","pH",8
"18489","07/17/2021 01:10:00","B2_T2","Temp",19.1
"18490","07/17/2021 01:10:00","B2_pH2","pH",7.56
"18491","07/17/2021 01:10:00","B1_pH2","pH",7.68
"18492","07/17/2021 01:10:00","B1_T2","Temp",19.2
"18493","07/17/2021 01:10:00","B1_T1","Temp",20.6
"18494","07/17/2021 01:10:00","B1_pH1","pH",7.7
"18495","07/17/2021 01:10:00","B2T1","Temp",20.4
"18496","07/17/2021 01:10:00","B2pH1","pH",8
"18497","07/17/2021 01:20:00","B2_T2","Temp",19.1
"18498","07/17/2021 01:20:00","B2_pH2","pH",7.54
"18499","07/17/2021 01:20:00","B1_pH2","pH",7.69
"18500","07/17/2021 01:20:00","B1_T2","Temp",19.1
"18501","07/17/2021 01:20:00","B1_T1","Temp",20.6
"18502","07/17/2021 01:20:00","B1_pH1","pH",7.69
"18503","07/17/2021 01:20:00","B2T1","Temp",20.3
"18504","07/17/2021 01:20:00","B2pH1","pH",8
"18505","07/17/2021 01:30:00","B2_T2","Temp",19.1
"18506","07/17/2021 01:30:00","B2_pH2","pH",7.54
"18507","07/17/2021 01:30:00","B1_pH2","pH",7.6
"18508","07/17/2021 01:30:00","B1_T2","Temp",19
"18509","07/17/2021 01:30:00","B1_T1","Temp",20.5
"18510","07/17/2021 01:30:00","B1_pH1","pH",7.76
"18511","07/17/2021 01:30:00","B2T1","Temp",20.2
"18512","07/17/2021 01:30:00","B2pH1","pH",8.02
"18513","07/17/2021 01:40:00","B2_T2","Temp",19
"18514","07/17/2021 01:40:00","B2_pH2","pH",7.55
"18515","07/17/2021 01:40:00","B1_pH2","pH",7.54
"18516","07/17/2021 01:40:00","B1_T2","Temp",19
"18517","07/17/2021 01:40:00","B1_T1","Temp",20.5
"18518","07/17/2021 01:40:00","B1_pH1","pH",7.72
"18519","07/17/2021 01:40:00","B2T1","Temp",20.2
"18520","07/17/2021 01:40:00","B2pH1","pH",8.02
"18521","07/17/2021 01:50:00","B2_T2","Temp",19
"18522","07/17/2021 01:50:00","B2_pH2","pH",7.55
"18523","07/17/2021 01:50:00","B1_pH2","pH",7.39
"18524","07/17/2021 01:50:00","B1_T2","Temp",19
"18525","07/17/2021 01:50:00","B1_T1","Temp",20.5
"18526","07/17/2021 01:50:00","B1_pH1","pH",7.68
"18527","07/17/2021 01:50:00","B2T1","Temp",20.2
"18528","07/17/2021 01:50:00","B2pH1","pH",8.02
"18529","07/17/2021 02:00:00","B2_T2","Temp",19
"18530","07/17/2021 02:00:00","B2_pH2","pH",7.58
"18531","07/17/2021 02:00:00","B1_pH2","pH",7.33
"18532","07/17/2021 02:00:00","B1_T2","Temp",19
"18533","07/17/2021 02:00:00","B1_T1","Temp",20.5
"18534","07/17/2021 02:00:00","B1_pH1","pH",7.72
"18535","07/17/2021 02:00:00","B2T1","Temp",20.2
"18536","07/17/2021 02:00:00","B2pH1","pH",8.02
"18537","07/17/2021 02:10:00","B2_T2","Temp",19
"18538","07/17/2021 02:10:00","B2_pH2","pH",7.57
"18539","07/17/2021 02:10:00","B1_pH2","pH",7.73
"18540","07/17/2021 02:10:00","B1_T2","Temp",19
"18541","07/17/2021 02:10:00","B1_T1","Temp",20.5
"18542","07/17/2021 02:10:00","B1_pH1","pH",7.77
"18543","07/17/2021 02:10:00","B2T1","Temp",20.2
"18544","07/17/2021 02:10:00","B2pH1","pH",8.03
"18545","07/17/2021 02:20:00","B2_T2","Temp",19
"18546","07/17/2021 02:20:00","B2_pH2","pH",7.54
"18547","07/17/2021 02:20:00","B1_pH2","pH",7.69
"18548","07/17/2021 02:20:00","B1_T2","Temp",19
"18549","07/17/2021 02:20:00","B1_T1","Temp",20.5
"18550","07/17/2021 02:20:00","B1_pH1","pH",7.76
"18551","07/17/2021 02:20:00","B2T1","Temp",20.2
"18552","07/17/2021 02:20:00","B2pH1","pH",8.03
"18553","07/17/2021 02:30:00","B2_T2","Temp",18.9
"18554","07/17/2021 02:30:00","B2_pH2","pH",7.57
"18555","07/17/2021 02:30:00","B1_pH2","pH",7.75
"18556","07/17/2021 02:30:00","B1_T2","Temp",18.9
"18557","07/17/2021 02:30:00","B1_T1","Temp",20.4
"18558","07/17/2021 02:30:00","B1_pH1","pH",7.69
"18559","07/17/2021 02:30:00","B2T1","Temp",20.1
"18560","07/17/2021 02:30:00","B2pH1","pH",8.03
"18561","07/17/2021 02:40:00","B2_T2","Temp",18.9
"18562","07/17/2021 02:40:00","B2_pH2","pH",7.55
"18563","07/17/2021 02:40:00","B1_pH2","pH",7.69
"18564","07/17/2021 02:40:00","B1_T2","Temp",18.8
"18565","07/17/2021 02:40:00","B1_T1","Temp",20.3
"18566","07/17/2021 02:40:00","B1_pH1","pH",7.69
"18567","07/17/2021 02:40:00","B2T1","Temp",20
"18568","07/17/2021 02:40:00","B2pH1","pH",8.03
"18569","07/17/2021 02:50:00","B2_T2","Temp",18.8
"18570","07/17/2021 02:50:00","B2_pH2","pH",7.54
"18571","07/17/2021 02:50:00","B1_pH2","pH",7.58
"18572","07/17/2021 02:50:00","B1_T2","Temp",18.7
"18573","07/17/2021 02:50:00","B1_T1","Temp",20.2
"18574","07/17/2021 02:50:00","B1_pH1","pH",7.77
"18575","07/17/2021 02:50:00","B2T1","Temp",19.8
"18576","07/17/2021 02:50:00","B2pH1","pH",8.04
"18577","07/17/2021 03:00:00","B2_T2","Temp",18.7
"18578","07/17/2021 03:00:00","B2_pH2","pH",7.58
"18579","07/17/2021 03:00:00","B1_pH2","pH",7.23
"18580","07/17/2021 03:00:00","B1_T2","Temp",18.6
"18581","07/17/2021 03:00:00","B1_T1","Temp",20.1
"18582","07/17/2021 03:00:00","B1_pH1","pH",7.7
"18583","07/17/2021 03:00:00","B2T1","Temp",19.8
"18584","07/17/2021 03:00:00","B2pH1","pH",8.04
"18585","07/17/2021 03:10:00","B2_T2","Temp",18.6
"18586","07/17/2021 03:10:00","B2_pH2","pH",7.56
"18587","07/17/2021 03:10:00","B1_pH2","pH",7.76
"18588","07/17/2021 03:10:00","B1_T2","Temp",18.5
"18589","07/17/2021 03:10:00","B1_T1","Temp",20
"18590","07/17/2021 03:10:00","B1_pH1","pH",7.66
"18591","07/17/2021 03:10:00","B2T1","Temp",19.7
"18592","07/17/2021 03:10:00","B2pH1","pH",8.04
"18593","07/17/2021 03:20:00","B2_T2","Temp",18.6
"18594","07/17/2021 03:20:00","B2_pH2","pH",7.53
"18595","07/17/2021 03:20:00","B1_pH2","pH",7.59
"18596","07/17/2021 03:20:00","B1_T2","Temp",18.5
"18597","07/17/2021 03:20:00","B1_T1","Temp",20
"18598","07/17/2021 03:20:00","B1_pH1","pH",7.74
"18599","07/17/2021 03:20:00","B2T1","Temp",19.7
"18600","07/17/2021 03:20:00","B2pH1","pH",8.04
"18601","07/17/2021 03:30:00","B2_T2","Temp",18.5
"18602","07/17/2021 03:30:00","B2_pH2","pH",7.54
"18603","07/17/2021 03:30:00","B1_pH2","pH",7.54
"18604","07/17/2021 03:30:00","B1_T2","Temp",18.5
"18605","07/17/2021 03:30:00","B1_T1","Temp",20
"18606","07/17/2021 03:30:00","B1_pH1","pH",7.78
"18607","07/17/2021 03:30:00","B2T1","Temp",19.7
"18608","07/17/2021 03:30:00","B2pH1","pH",8.05
"18609","07/17/2021 03:40:00","B2_T2","Temp",18.5
"18610","07/17/2021 03:40:00","B2_pH2","pH",7.54
"18611","07/17/2021 03:40:00","B1_pH2","pH",7.45
"18612","07/17/2021 03:40:00","B1_T2","Temp",18.5
"18613","07/17/2021 03:40:00","B1_T1","Temp",20
"18614","07/17/2021 03:40:00","B1_pH1","pH",7.72
"18615","07/17/2021 03:40:00","B2T1","Temp",19.7
"18616","07/17/2021 03:40:00","B2pH1","pH",8.05
"18617","07/17/2021 03:50:00","B2_T2","Temp",18.5
"18618","07/17/2021 03:50:00","B2_pH2","pH",7.57
"18619","07/17/2021 03:50:00","B1_pH2","pH",7.67
"18620","07/17/2021 03:50:00","B1_T2","Temp",18.5
"18621","07/17/2021 03:50:00","B1_T1","Temp",20
"18622","07/17/2021 03:50:00","B1_pH1","pH",7.66
"18623","07/17/2021 03:50:00","B2T1","Temp",19.7
"18624","07/17/2021 03:50:00","B2pH1","pH",8.05
"18625","07/17/2021 04:00:00","B2_T2","Temp",18.4
"18626","07/17/2021 04:00:00","B2_pH2","pH",7.51
"18627","07/17/2021 04:00:00","B1_pH2","pH",7.65
"18628","07/17/2021 04:00:00","B1_T2","Temp",18.5
"18629","07/17/2021 04:00:00","B1_T1","Temp",19.9
"18630","07/17/2021 04:00:00","B1_pH1","pH",7.71
"18631","07/17/2021 04:00:00","B2T1","Temp",19.7
"18632","07/17/2021 04:00:00","B2pH1","pH",8.05
"18633","07/17/2021 04:10:00","B2_T2","Temp",18.4
"18634","07/17/2021 04:10:00","B2_pH2","pH",7.56
"18635","07/17/2021 04:10:00","B1_pH2","pH",7.32
"18636","07/17/2021 04:10:00","B1_T2","Temp",18.4
"18637","07/17/2021 04:10:00","B1_T1","Temp",19.9
"18638","07/17/2021 04:10:00","B1_pH1","pH",7.74
"18639","07/17/2021 04:10:00","B2T1","Temp",19.7
"18640","07/17/2021 04:10:00","B2pH1","pH",8.05
"18641","07/17/2021 04:20:00","B2_T2","Temp",18.3
"18642","07/17/2021 04:20:00","B2_pH2","pH",7.56
"18643","07/17/2021 04:20:00","B1_pH2","pH",7.76
"18644","07/17/2021 04:20:00","B1_T2","Temp",18.4
"18645","07/17/2021 04:20:00","B1_T1","Temp",19.8
"18646","07/17/2021 04:20:00","B1_pH1","pH",7.78
"18647","07/17/2021 04:20:00","B2T1","Temp",19.7
"18648","07/17/2021 04:20:00","B2pH1","pH",8.05
"18649","07/17/2021 04:30:00","B2_T2","Temp",18.3
"18650","07/17/2021 04:30:00","B2_pH2","pH",7.53
"18651","07/17/2021 04:30:00","B1_pH2","pH",7.66
"18652","07/17/2021 04:30:00","B1_T2","Temp",18.4
"18653","07/17/2021 04:30:00","B1_T1","Temp",19.9
"18654","07/17/2021 04:30:00","B1_pH1","pH",7.7
"18655","07/17/2021 04:30:00","B2T1","Temp",19.7
"18656","07/17/2021 04:30:00","B2pH1","pH",8.05
"18657","07/17/2021 04:40:00","B2_T2","Temp",18.3
"18658","07/17/2021 04:40:00","B2_pH2","pH",7.53
"18659","07/17/2021 04:40:00","B1_pH2","pH",7.51
"18660","07/17/2021 04:40:00","B1_T2","Temp",18.4
"18661","07/17/2021 04:40:00","B1_T1","Temp",19.9
"18662","07/17/2021 04:40:00","B1_pH1","pH",7.69
"18663","07/17/2021 04:40:00","B2T1","Temp",19.7
"18664","07/17/2021 04:40:00","B2pH1","pH",8.05
"18665","07/17/2021 04:50:00","B2_T2","Temp",18.3
"18666","07/17/2021 04:50:00","B2_pH2","pH",7.54
"18667","07/17/2021 04:50:00","B1_pH2","pH",7.39
"18668","07/17/2021 04:50:00","B1_T2","Temp",18.3
"18669","07/17/2021 04:50:00","B1_T1","Temp",19.8
"18670","07/17/2021 04:50:00","B1_pH1","pH",7.75
"18671","07/17/2021 04:50:00","B2T1","Temp",19.6
"18672","07/17/2021 04:50:00","B2pH1","pH",8.05
"18673","07/17/2021 05:00:00","B2_T2","Temp",18.3
"18674","07/17/2021 05:00:00","B2_pH2","pH",7.56
"18675","07/17/2021 05:00:00","B1_pH2","pH",7.74
"18676","07/17/2021 05:00:00","B1_T2","Temp",18.3
"18677","07/17/2021 05:00:00","B1_T1","Temp",19.8
"18678","07/17/2021 05:00:00","B1_pH1","pH",7.78
"18679","07/17/2021 05:00:00","B2T1","Temp",19.6
"18680","07/17/2021 05:00:00","B2pH1","pH",8.05
"18681","07/17/2021 05:10:00","B2_T2","Temp",18.3
"18682","07/17/2021 05:10:00","B2_pH2","pH",7.53
"18683","07/17/2021 05:10:00","B1_pH2","pH",7.68
"18684","07/17/2021 05:10:00","B1_T2","Temp",18.3
"18685","07/17/2021 05:10:00","B1_T1","Temp",19.8
"18686","07/17/2021 05:10:00","B1_pH1","pH",7.71
"18687","07/17/2021 05:10:00","B2T1","Temp",19.6
"18688","07/17/2021 05:10:00","B2pH1","pH",8.05
"18689","07/17/2021 05:20:00","B2_T2","Temp",18.3
"18690","07/17/2021 05:20:00","B2_pH2","pH",7.54
"18691","07/17/2021 05:20:00","B1_pH2","pH",7.64
"18692","07/17/2021 05:20:00","B1_T2","Temp",18.3
"18693","07/17/2021 05:20:00","B1_T1","Temp",19.8
"18694","07/17/2021 05:20:00","B1_pH1","pH",7.68
"18695","07/17/2021 05:20:00","B2T1","Temp",19.6
"18696","07/17/2021 05:20:00","B2pH1","pH",8.05
"18697","07/17/2021 05:30:00","B2_T2","Temp",18.3
"18698","07/17/2021 05:30:00","B2_pH2","pH",7.54
"18699","07/17/2021 05:30:00","B1_pH2","pH",7.53
"18700","07/17/2021 05:30:00","B1_T2","Temp",18.3
"18701","07/17/2021 05:30:00","B1_T1","Temp",19.8
"18702","07/17/2021 05:30:00","B1_pH1","pH",7.72
"18703","07/17/2021 05:30:00","B2T1","Temp",19.6
"18704","07/17/2021 05:30:00","B2pH1","pH",8.05
"18705","07/17/2021 05:40:00","B2_T2","Temp",18.2
"18706","07/17/2021 05:40:00","B2_pH2","pH",7.55
"18707","07/17/2021 05:40:00","B1_pH2","pH",7.4
"18708","07/17/2021 05:40:00","B1_T2","Temp",18.3
"18709","07/17/2021 05:40:00","B1_T1","Temp",19.8
"18710","07/17/2021 05:40:00","B1_pH1","pH",7.77
"18711","07/17/2021 05:40:00","B2T1","Temp",19.6
"18712","07/17/2021 05:40:00","B2pH1","pH",8.05
"18713","07/17/2021 05:50:00","B2_T2","Temp",18.2
"18714","07/17/2021 05:50:00","B2_pH2","pH",7.58
"18715","07/17/2021 05:50:00","B1_pH2","pH",7.71
"18716","07/17/2021 05:50:00","B1_T2","Temp",18.3
"18717","07/17/2021 05:50:00","B1_T1","Temp",19.8
"18718","07/17/2021 05:50:00","B1_pH1","pH",7.74
"18719","07/17/2021 05:50:00","B2T1","Temp",19.6
"18720","07/17/2021 05:50:00","B2pH1","pH",8.05
"18721","07/17/2021 06:00:00","B2_T2","Temp",18.2
"18722","07/17/2021 06:00:00","B2_pH2","pH",7.54
"18723","07/17/2021 06:00:00","B1_pH2","pH",7.69
"18724","07/17/2021 06:00:00","B1_T2","Temp",18.3
"18725","07/17/2021 06:00:00","B1_T1","Temp",19.8
"18726","07/17/2021 06:00:00","B1_pH1","pH",7.65
"18727","07/17/2021 06:00:00","B2T1","Temp",19.6
"18728","07/17/2021 06:00:00","B2pH1","pH",8.05
"18729","07/17/2021 06:10:00","B2_T2","Temp",18.3
"18730","07/17/2021 06:10:00","B2_pH2","pH",7.53
"18731","07/17/2021 06:10:00","B1_pH2","pH",7.56
"18732","07/17/2021 06:10:00","B1_T2","Temp",18.4
"18733","07/17/2021 06:10:00","B1_T1","Temp",19.8
"18734","07/17/2021 06:10:00","B1_pH1","pH",7.69
"18735","07/17/2021 06:10:00","B2T1","Temp",19.7
"18736","07/17/2021 06:10:00","B2pH1","pH",8.05
"18737","07/17/2021 06:20:00","B2_T2","Temp",18.3
"18738","07/17/2021 06:20:00","B2_pH2","pH",7.53
"18739","07/17/2021 06:20:00","B1_pH2","pH",7.47
"18740","07/17/2021 06:20:00","B1_T2","Temp",18.2
"18741","07/17/2021 06:20:00","B1_T1","Temp",19.7
"18742","07/17/2021 06:20:00","B1_pH1","pH",7.71
"18743","07/17/2021 06:20:00","B2T1","Temp",19.4
"18744","07/17/2021 06:20:00","B2pH1","pH",8.04
"18745","07/17/2021 06:30:00","B2_T2","Temp",18.2
"18746","07/17/2021 06:30:00","B2_pH2","pH",7.58
"18747","07/17/2021 06:30:00","B1_pH2","pH",7.36
"18748","07/17/2021 06:30:00","B1_T2","Temp",18
"18749","07/17/2021 06:30:00","B1_T1","Temp",19.5
"18750","07/17/2021 06:30:00","B1_pH1","pH",7.76
"18751","07/17/2021 06:30:00","B2T1","Temp",19.2
"18752","07/17/2021 06:30:00","B2pH1","pH",8.02
"18753","07/17/2021 06:40:00","B2_T2","Temp",18.1
"18754","07/17/2021 06:40:00","B2_pH2","pH",7.56
"18755","07/17/2021 06:40:00","B1_pH2","pH",7.73
"18756","07/17/2021 06:40:00","B1_T2","Temp",17.9
"18757","07/17/2021 06:40:00","B1_T1","Temp",19.3
"18758","07/17/2021 06:40:00","B1_pH1","pH",7.71
"18759","07/17/2021 06:40:00","B2T1","Temp",19.1
"18760","07/17/2021 06:40:00","B2pH1","pH",8.02
"18761","07/17/2021 06:50:00","B2_T2","Temp",18.1
"18762","07/17/2021 06:50:00","B2_pH2","pH",7.54
"18763","07/17/2021 06:50:00","B1_pH2","pH",7.58
"18764","07/17/2021 06:50:00","B1_T2","Temp",17.8
"18765","07/17/2021 06:50:00","B1_T1","Temp",19.3
"18766","07/17/2021 06:50:00","B1_pH1","pH",7.69
"18767","07/17/2021 06:50:00","B2T1","Temp",19
"18768","07/17/2021 06:50:00","B2pH1","pH",8.02
"18769","07/17/2021 07:00:00","B2_T2","Temp",18
"18770","07/17/2021 07:00:00","B2_pH2","pH",7.55
"18771","07/17/2021 07:00:00","B1_pH2","pH",7.35
"18772","07/17/2021 07:00:00","B1_T2","Temp",17.8
"18773","07/17/2021 07:00:00","B1_T1","Temp",19.3
"18774","07/17/2021 07:00:00","B1_pH1","pH",7.75
"18775","07/17/2021 07:00:00","B2T1","Temp",19
"18776","07/17/2021 07:00:00","B2pH1","pH",8.02
"18777","07/17/2021 07:10:00","B2_T2","Temp",18
